date,code_usine,code_produit,qte_produite,qte_rebut
2025-09-01,U05,P007,11160,363
2025-09-01,U05,P004,12191,514
2025-09-01,U05,P006,12335,195
2025-09-01,U06,P001,11326,411
2025-09-01,U06,P005,10512,416
2025-09-01,U06,P004,13887,488
2025-09-01,U06,P009,12189,182
2025-09-01,U06,P011,7305,113
2025-09-01,U06,P010,10777,447
2025-09-01,U06,P006,7513,142
2025-09-01,U07,P006,7038,184
2025-09-01,U07,P011,10777,224
2025-09-01,U07,P007,13162,226
2025-09-01,U07,P009,11784,124
2025-09-01,U08,P011,8605,131
2025-09-01,U08,P001,7027,248
2025-09-01,U08,P005,5618,220
2025-09-01,U08,P004,7102,245
2025-09-08,U01,P008,3285,123
2025-09-08,U01,P007,8333,231
2025-09-08,U01,P001,8601,246
2025-09-08,U01,P010,4250,116
2025-09-08,U01,P006,9972,307
2025-09-08,U01,P009,11793,117
2025-09-08,U01,P012,1472,18
2025-09-08,U02,P009,13692,221
2025-09-08,U02,P006,3646,139
2025-09-08,U02,P010,10041,236
2025-09-08,U02,P003,9367,343
2025-09-08,U02,P012,4092,148
2025-09-08,U03,P006,5986,218
2025-09-08,U03,P009,9037,72
2025-09-08,U03,P004,14740,268
2025-09-08,U03,P001,8147,127
2025-09-08,U03,P012,12642,127
2025-09-08,U03,P010,7204,285
2025-09-08,U03,P008,11661,437
2025-09-08,U04,P006,7092,223
2025-09-08,U04,P005,12477,346
2025-09-08,U04,P003,6429,192
2025-09-08,U04,P004,9689,98
2025-09-08,U05,P006,9698,343
2025-09-08,U05,P010,8524,261
2025-09-08,U05,P002,7185,152
2025-09-08,U05,P012,14831,576
2025-09-08,U05,P005,2769,85
2025-09-08,U05,P003,6737,204
2025-09-08,U06,P011,11208,462
2025-09-08,U06,P003,9679,305
2025-09-08,U06,P005,5929,69
2025-09-08,U06,P001,9140,208
2025-09-08,U07,P004,11906,412
2025-09-08,U07,P002,10315,330
2025-09-08,U07,P009,9825,392
2025-09-08,U07,P006,9697,321
2025-09-08,U07,P007,16641,178
2025-09-08,U07,P010,4217,34
2025-09-08,U08,P008,5327,173
2025-09-08,U08,P001,10327,348
2025-09-08,U08,P010,8399,122
2025-09-08,U08,P012,4060,147
2025-09-08,U08,P007,7317,196
2025-09-15,U01,P002,5443,167
2025-09-15,U01,P004,15313,282
2025-09-15,U01,P012,8937,108
2025-09-15,U01,P011,8896,398
2025-09-15,U01,P001,9470,156
2025-09-15,U02,P006,10623,98
2025-09-15,U02,P002,10264,128
2025-09-15,U02,P007,5575,69
2025-09-15,U02,P001,9165,237
2025-09-15,U02,P005,7514,236
2025-09-15,U02,P012,11237,383
2025-09-15,U03,P003,13586,563
2025-09-15,U03,P010,13933,454
2025-09-15,U03,P012,7885,230
2025-09-15,U03,P008,8197,284
2025-09-15,U03,P004,13871,154
2025-09-15,U03,P001,7893,124
2025-09-15,U03,P009,9179,392
2025-09-15,U04,P010,14984,455
2025-09-15,U04,P008,9066,77
2025-09-15,U04,P005,6591,118
2025-09-15,U04,P002,7719,343
2025-09-15,U04,P012,10058,99
2025-09-15,U05,P006,10133,271
2025-09-15,U05,P009,8509,121
2025-09-15,U05,P001,9320,111
2025-09-15,U05,P008,9808,354
2025-09-15,U05,P004,9794,386
2025-09-15,U05,P005,5729,51
2025-09-15,U06,P005,7311,273
2025-09-15,U06,P003,9671,311
2025-09-15,U06,P011,7939,241
2025-09-15,U06,P009,8448,172
2025-09-15,U06,P012,11212,262
2025-09-15,U06,P008,14532,313
2025-09-15,U07,P012,12339,226
2025-09-15,U07,P001,9060,264
2025-09-15,U07,P011,8613,276
2025-09-15,U07,P002,6612,259
2025-09-15,U07,P008,6452,211
2025-09-15,U08,P003,7574,92
2025-09-15,U08,P004,10257,162
2025-09-15,U08,P005,11193,216
2025-09-15,U08,P002,10187,149
2025-09-15,U08,P001,5426,153
2025-09-15,U08,P011,10522,156
2025-09-15,U08,P010,6313,207
2025-09-22,U01,P001,13012,484
2025-09-22,U01,P010,8829,100
2025-09-22,U01,P011,14955,476
2025-09-22,U01,P002,11707,278
2025-09-22,U01,P004,9145,187
2025-09-22,U01,P007,17860,191
2025-09-22,U02,P004,8236,315
2025-09-22,U02,P009,8777,138
2025-09-22,U02,P007,6653,236
2025-09-22,U02,P010,9007,134
2025-09-22,U03,P009,12410,224
2025-09-22,U03,P008,10483,169
2025-09-22,U03,P006,7588,194
2025-09-22,U03,P010,7488,170
2025-09-22,U03,P003,11430,317
2025-09-22,U04,P004,9984,277
2025-09-22,U04,P005,7788,186
2025-09-22,U04,P007,6631,116
2025-09-22,U04,P011,6589,203
2025-09-22,U04,P010,6011,59
2025-09-22,U04,P002,9704,401
2025-09-22,U04,P001,11423,231
2025-09-22,U05,P001,10198,410
2025-09-22,U05,P007,14943,277
2025-09-22,U05,P003,4888,42
2025-09-22,U05,P009,9993,393
2025-09-22,U06,P011,9455,147
2025-09-22,U06,P003,8480,304
2025-09-22,U06,P010,10984,382
2025-09-22,U06,P001,10632,409
2025-09-22,U07,P002,9770,165
2025-09-22,U07,P001,7417,114
2025-09-22,U07,P010,5542,148
2025-09-22,U07,P005,15364,156
2025-09-22,U07,P012,5122,187
2025-09-22,U08,P002,11924,172
2025-09-22,U08,P010,5095,171
2025-09-22,U08,P004,11174,164
2025-09-22,U08,P008,11022,150
2025-09-29,U01,P002,7099,246
2025-09-29,U01,P007,9085,170
2025-09-29,U01,P008,4013,111
2025-09-29,U01,P011,8316,269
2025-09-29,U01,P003,8445,277
2025-09-29,U01,P012,4948,49
2025-09-29,U02,P006,6800,267
2025-09-29,U02,P004,15995,595
2025-09-29,U02,P012,11089,254
2025-09-29,U02,P008,4237,83
2025-09-29,U02,P005,9247,164
2025-09-29,U03,P001,8784,230
2025-09-29,U03,P006,7327,266
2025-09-29,U03,P004,9876,104
2025-09-29,U03,P003,3644,125
2025-09-29,U04,P002,12362,402
2025-09-29,U04,P008,14635,185
2025-09-29,U04,P011,3376,57
2025-09-29,U04,P006,7393,206
2025-09-29,U04,P001,7057,238
2025-09-29,U04,P012,10190,424
2025-09-29,U04,P007,7742,262
2025-09-29,U05,P005,10875,476
2025-09-29,U05,P008,9926,167
2025-09-29,U05,P003,12031,285
2025-09-29,U05,P006,7507,270
2025-09-29,U05,P004,7014,277
2025-09-29,U05,P010,7882,351
2025-09-29,U05,P007,7878,230
2025-09-29,U06,P010,11964,305
2025-09-29,U06,P009,5638,253
2025-09-29,U06,P004,4215,135
2025-09-29,U06,P002,8228,155
2025-09-29,U06,P008,10519,354
2025-09-29,U06,P001,4028,141
2025-09-29,U07,P005,10056,247
2025-09-29,U07,P010,6111,87
2025-09-29,U07,P003,10039,190
2025-09-29,U07,P011,8612,231
2025-09-29,U07,P009,13794,580
2025-09-29,U07,P008,6971,180
2025-09-29,U08,P005,11293,150
2025-09-29,U08,P003,4477,98
2025-09-29,U08,P009,9909,393
2025-09-29,U08,P006,9053,318
2025-10-06,U01,P009,6260,55
2025-10-06,U01,P010,10343,409
2025-10-06,U01,P003,9131,81
2025-10-06,U01,P008,5008,50
2025-10-06,U01,P005,6544,221
2025-10-06,U01,P007,3312,40
2025-10-06,U02,P010,7204,182
2025-10-06,U02,P004,11345,502
2025-10-06,U02,P012,1629,71
2025-10-06,U02,P008,7597,147
2025-10-06,U02,P011,9156,115
2025-10-06,U02,P001,9365,214
2025-10-06,U02,P006,6682,236
2025-10-06,U03,P012,7123,183
2025-10-06,U03,P011,9750,216
2025-10-06,U03,P007,8849,191
2025-10-06,U03,P008,12095,457
2025-10-06,U03,P002,11574,427
2025-10-06,U03,P001,7095,182
2025-10-06,U03,P003,8427,72
2025-10-06,U04,P012,1854,21
2025-10-06,U04,P006,7141,291
2025-10-06,U04,P001,5472,210
2025-10-06,U04,P004,5375,183
2025-10-06,U04,P009,4069,51
2025-10-06,U05,P008,11299,279
2025-10-06,U05,P003,10274,412
2025-10-06,U05,P002,6104,251
2025-10-06,U05,P001,4930,177
2025-10-06,U05,P010,8039,89
2025-10-06,U06,P006,8172,177
2025-10-06,U06,P007,10328,387
2025-10-06,U06,P003,9955,384
2025-10-06,U06,P008,6812,70
2025-10-06,U07,P003,6978,172
2025-10-06,U07,P001,10049,202
2025-10-06,U07,P002,8390,220
2025-10-06,U07,P010,9426,369
2025-10-06,U07,P011,8671,272
2025-10-06,U07,P005,13990,113
2025-10-06,U07,P007,9004,84
2025-10-06,U08,P008,8662,124
2025-10-06,U08,P011,13801,172
2025-10-06,U08,P002,8875,73
2025-10-06,U08,P010,4471,48
2025-10-06,U08,P001,9898,158
2025-10-06,U08,P005,11160,237
2025-10-13,U01,P012,9685,212
2025-10-13,U01,P006,10379,264
2025-10-13,U01,P003,10343,437
2025-10-13,U01,P007,8747,98
2025-10-13,U01,P010,6485,106
2025-10-13,U01,P008,6199,85
2025-10-13,U02,P008,12080,164
2025-10-13,U02,P006,5368,72
2025-10-13,U02,P009,4992,182
2025-10-13,U02,P010,8477,135
2025-10-13,U02,P004,12188,334
2025-10-13,U03,P003,11454,93
2025-10-13,U03,P011,6075,243
2025-10-13,U03,P006,6125,92
2025-10-13,U03,P010,11750,326
2025-10-13,U04,P001,10412,331
2025-10-13,U04,P006,5421,144
2025-10-13,U04,P012,9141,387
2025-10-13,U04,P007,8201,146
2025-10-13,U04,P008,5407,92
2025-10-13,U04,P005,10103,87
2025-10-13,U04,P004,7894,223
2025-10-13,U05,P004,6674,221
2025-10-13,U05,P010,7482,70
2025-10-13,U05,P006,12415,266
2025-10-13,U05,P008,11538,128
2025-10-13,U05,P007,6718,180
2025-10-13,U05,P003,10340,231
2025-10-13,U05,P012,5702,48
2025-10-13,U06,P007,8806,310
2025-10-13,U06,P003,6541,134
2025-10-13,U06,P006,7680,92
2025-10-13,U06,P001,8814,217
2025-10-13,U06,P002,10927,87
2025-10-13,U06,P004,12918,425
2025-10-13,U07,P008,8214,232
2025-10-13,U07,P005,7554,222
2025-10-13,U07,P003,10772,103
2025-10-13,U07,P006,11838,512
2025-10-13,U07,P001,7629,249
2025-10-13,U08,P006,10028,163
2025-10-13,U08,P009,12319,543
2025-10-13,U08,P007,11284,114
2025-10-13,U08,P012,5590,164
2025-10-13,U08,P008,10477,431
2025-10-13,U08,P004,7905,196
2025-10-20,U01,P004,11369,346
2025-10-20,U01,P011,13114,589
2025-10-20,U01,P002,7078,102
2025-10-20,U01,P005,7279,324
2025-10-20,U02,P006,5832,154
2025-10-20,U02,P002,10269,305
2025-10-20,U02,P009,11789,487
2025-10-20,U02,P004,7071,118
2025-10-20,U02,P005,7487,127
2025-10-20,U02,P007,7557,218
2025-10-20,U03,P007,7484,254
2025-10-20,U03,P012,9445,353
2025-10-20,U03,P006,6413,197
2025-10-20,U03,P003,9769,406
2025-10-20,U03,P005,9829,337
2025-10-20,U03,P010,5838,88
2025-10-20,U04,P004,5781,234
2025-10-20,U04,P003,9258,297
2025-10-20,U04,P012,10498,398
2025-10-20,U04,P009,8018,346
2025-10-20,U04,P010,11084,418
2025-10-20,U04,P007,12895,195
2025-10-20,U05,P004,6504,254
2025-10-20,U05,P003,5969,219
2025-10-20,U05,P005,7207,170
2025-10-20,U05,P002,11848,432
2025-10-20,U05,P006,11391,250
2025-10-20,U05,P010,6752,292
2025-10-20,U05,P009,8532,215
2025-10-20,U06,P002,5584,217
2025-10-20,U06,P008,4991,212
2025-10-20,U06,P001,5019,99
2025-10-20,U06,P003,8966,346
2025-10-20,U07,P009,8654,148
2025-10-20,U07,P005,11507,388
2025-10-20,U07,P002,10243,249
2025-10-20,U07,P011,12259,178
2025-10-20,U08,P003,4130,123
2025-10-20,U08,P002,5217,122
2025-10-20,U08,P009,8685,320
2025-10-20,U08,P010,6713,123
2025-10-20,U08,P001,9526,179
2025-10-20,U08,P011,10647,136
2025-10-27,U01,P010,12074,463
2025-10-27,U01,P009,4825,102
2025-10-27,U01,P004,7718,77
2025-10-27,U01,P005,9941,418
2025-10-27,U01,P011,4884,152
2025-10-27,U02,P002,6477,240
2025-10-27,U02,P006,6343,208
2025-10-27,U02,P009,6581,272
2025-10-27,U02,P011,9973,275
2025-10-27,U02,P008,11195,422
2025-10-27,U02,P007,8317,352
2025-10-27,U02,P004,7461,228
2025-10-27,U03,P011,7027,171
2025-10-27,U03,P008,10180,85
2025-10-27,U03,P006,11699,101
2025-10-27,U03,P004,7030,294
2025-10-27,U03,P001,5867,58
2025-10-27,U04,P007,7787,216
2025-10-27,U04,P012,5807,204
2025-10-27,U04,P001,13738,474
2025-10-27,U04,P005,12414,514
2025-10-27,U04,P002,9475,202
2025-10-27,U04,P010,5590,215
2025-10-27,U05,P007,6813,115
2025-10-27,U05,P003,5733,110
2025-10-27,U05,P010,6228,78
2025-10-27,U05,P008,6020,210
2025-10-27,U06,P012,8463,280
2025-10-27,U06,P007,9294,189
2025-10-27,U06,P009,7392,96
2025-10-27,U06,P005,7626,125
2025-10-27,U06,P006,6204,119
2025-10-27,U07,P001,8106,249
2025-10-27,U07,P012,7139,216
2025-10-27,U07,P008,8408,101
2025-10-27,U07,P007,10739,303
2025-10-27,U07,P010,7234,307
2025-10-27,U07,P003,8338,314
2025-10-27,U07,P004,13004,436
2025-10-27,U08,P012,3915,170
2025-10-27,U08,P008,8961,191
2025-10-27,U08,P009,9997,211
2025-10-27,U08,P007,7599,274
2025-11-03,U01,P009,11534,318
2025-11-03,U01,P012,10190,192
2025-11-03,U01,P010,12689,454
2025-11-03,U01,P002,8797,252
2025-11-03,U01,P005,4519,169
2025-11-03,U01,P004,13436,399
2025-11-03,U01,P011,10848,479
2025-11-03,U02,P008,9977,436
2025-11-03,U02,P005,10864,383
2025-11-03,U02,P012,9599,123
2025-11-03,U02,P011,6860,259
2025-11-03,U02,P009,8121,110
2025-11-03,U02,P004,5186,82
2025-11-03,U02,P010,7525,104
2025-11-03,U03,P006,4830,157
2025-11-03,U03,P010,11178,391
2025-11-03,U03,P007,6756,141
2025-11-03,U03,P011,4873,168
2025-11-03,U03,P012,14810,352
2025-11-03,U04,P007,10610,300
2025-11-03,U04,P009,9957,237
2025-11-03,U04,P011,3786,95
2025-11-03,U04,P012,9545,199
2025-11-03,U04,P003,6951,303
2025-11-03,U04,P002,8055,87
2025-11-03,U05,P012,729,29
2025-11-03,U05,P001,6933,125
2025-11-03,U05,P011,4095,100
2025-11-03,U05,P010,3144,141
2025-11-03,U06,P004,7711,247
2025-11-03,U06,P006,10338,158
2025-11-03,U06,P009,11351,161
2025-11-03,U06,P012,7497,128
2025-11-03,U06,P005,14826,642
2025-11-03,U06,P002,10097,230
2025-11-03,U07,P005,9695,288
2025-11-03,U07,P010,10439,451
2025-11-03,U07,P001,11888,486
2025-11-03,U07,P007,5768,253
2025-11-03,U07,P011,5431,201
2025-11-03,U07,P004,8122,240
2025-11-03,U08,P010,7942,141
2025-11-03,U08,P001,10904,313
2025-11-03,U08,P002,5962,206
2025-11-03,U08,P011,13880,427
2025-11-03,U08,P003,5692,95
2025-11-03,U08,P009,5839,144
2025-11-10,U01,P007,9092,139
2025-11-10,U01,P009,7219,161
2025-11-10,U01,P001,13771,443
2025-11-10,U01,P003,8440,108
2025-11-10,U02,P012,7980,134
2025-11-10,U02,P004,6991,150
2025-11-10,U02,P010,9384,174
2025-11-10,U02,P005,9373,112
2025-11-10,U02,P007,12738,540
2025-11-10,U02,P003,7330,246
2025-11-10,U02,P008,8469,246
2025-11-10,U03,P006,10475,327
2025-11-10,U03,P008,7567,118
2025-11-10,U03,P004,5245,80
2025-11-10,U03,P005,8627,228
2025-11-10,U03,P001,5468,129
2025-11-10,U03,P011,6007,246
2025-11-10,U03,P010,11689,182
2025-11-10,U04,P001,9996,381
2025-11-10,U04,P011,7559,306
2025-11-10,U04,P007,14964,393
2025-11-10,U04,P008,9795,285
2025-11-10,U04,P006,9521,351
2025-11-10,U05,P005,12248,436
2025-11-10,U05,P006,12709,251
2025-11-10,U05,P003,10098,85
2025-11-10,U05,P011,9278,145
2025-11-10,U05,P008,8721,209
2025-11-10,U05,P010,5758,98
2025-11-10,U06,P009,13731,549
2025-11-10,U06,P003,10462,460
2025-11-10,U06,P010,11562,250
2025-11-10,U06,P005,9164,254
2025-11-10,U07,P002,6417,129
2025-11-10,U07,P006,8342,285
2025-11-10,U07,P009,8592,351
2025-11-10,U07,P012,13240,246
2025-11-10,U07,P004,8799,374
2025-11-10,U07,P005,12288,112
2025-11-10,U08,P006,15816,265
2025-11-10,U08,P010,6126,231
2025-11-10,U08,P007,6537,265
2025-11-10,U08,P004,4668,123
2025-11-10,U08,P002,7660,180
2025-11-17,U01,P002,11423,472
2025-11-17,U01,P008,10058,105
2025-11-17,U01,P009,7703,237
2025-11-17,U01,P005,11723,141
2025-11-17,U01,P003,6406,207
2025-11-17,U01,P004,12072,226
2025-11-17,U02,P010,10516,352
2025-11-17,U02,P006,5337,90
2025-11-17,U02,P008,11820,297
2025-11-17,U02,P011,8826,176
2025-11-17,U03,P004,9202,141
2025-11-17,U03,P006,10965,401
2025-11-17,U03,P009,7410,93
2025-11-17,U03,P012,9494,329
2025-11-17,U03,P010,9874,84
2025-11-17,U03,P011,8346,268
2025-11-17,U03,P007,8637,284
2025-11-17,U04,P004,9698,97
2025-11-17,U04,P003,7804,261
2025-11-17,U04,P006,3281,68
2025-11-17,U04,P012,7905,206
2025-11-17,U04,P010,13178,468
2025-11-17,U05,P005,3186,110
2025-11-17,U05,P006,7878,155
2025-11-17,U05,P001,13985,338
2025-11-17,U05,P003,8745,346
2025-11-17,U05,P012,9967,90
2025-11-17,U06,P012,11045,188
2025-11-17,U06,P002,8789,389
2025-11-17,U06,P009,8905,311
2025-11-17,U06,P001,7312,146
2025-11-17,U06,P005,8856,363
2025-11-17,U06,P006,8349,264
2025-11-17,U07,P003,8821,139
2025-11-17,U07,P008,10538,304
2025-11-17,U07,P001,10055,386
2025-11-17,U07,P010,6674,121
2025-11-17,U07,P002,14343,602
2025-11-17,U08,P010,10767,426
2025-11-17,U08,P009,6060,48
2025-11-17,U08,P001,11148,201
2025-11-17,U08,P005,10323,221
2025-11-17,U08,P012,10699,406
2025-11-24,U01,P012,13682,159
2025-11-24,U01,P002,14917,654
2025-11-24,U01,P006,10342,247
2025-11-24,U01,P004,9455,233
2025-11-24,U01,P005,8929,266
2025-11-24,U01,P007,11035,257
2025-11-24,U02,P004,14675,422
2025-11-24,U02,P008,10739,199
2025-11-24,U02,P006,9763,310
2025-11-24,U02,P012,3203,112
2025-11-24,U02,P002,6839,55
2025-11-24,U03,P002,13687,324
2025-11-24,U03,P009,5297,205
2025-11-24,U03,P001,6155,147
2025-11-24,U03,P012,11496,428
2025-11-24,U03,P010,9123,312
2025-11-24,U04,P011,17055,677
2025-11-24,U04,P002,3203,45
2025-11-24,U04,P004,9495,271
2025-11-24,U04,P008,10055,341
2025-11-24,U05,P002,8037,160
2025-11-24,U05,P011,9133,159
2025-11-24,U05,P007,12776,393
2025-11-24,U05,P005,10678,240
2025-11-24,U05,P006,9962,225
2025-11-24,U05,P001,8201,360
2025-11-24,U06,P010,11918,340
2025-11-24,U06,P003,11839,324
2025-11-24,U06,P002,15442,494
2025-11-24,U06,P011,12742,468
2025-11-24,U06,P006,13011,223
2025-11-24,U06,P009,5692,56
2025-11-24,U07,P006,5619,62
2025-11-24,U07,P003,14700,187
2025-11-24,U07,P001,7612,218
2025-11-24,U07,P007,7404,59
2025-11-24,U07,P009,12505,125
2025-11-24,U07,P008,17824,519
2025-11-24,U07,P010,9664,427
2025-11-24,U08,P010,12565,331
2025-11-24,U08,P001,11676,407
2025-11-24,U08,P009,10709,311
2025-11-24,U08,P006,7541,295
2025-11-24,U08,P012,6311,271
2025-11-24,U08,P007,12908,205
2025-11-24,U08,P002,3618,54
2025-12-01,U01,P002,8831,341
2025-12-01,U01,P012,12764,192
2025-12-01,U01,P008,9397,92
2025-12-01,U01,P009,9255,244
2025-12-01,U01,P004,13625,609
2025-12-01,U01,P003,10717,194
2025-12-01,U01,P005,3781,103
2025-12-01,U02,P002,7907,151
2025-12-01,U02,P007,8905,119
2025-12-01,U02,P008,8833,199
2025-12-01,U02,P009,10324,242
2025-12-01,U02,P010,2950,107
2025-12-01,U02,P012,13547,315
2025-12-01,U02,P006,6115,165
2025-12-01,U03,P003,13672,557
2025-12-01,U03,P011,2763,122
2025-12-01,U03,P006,11257,253
2025-12-01,U03,P008,12256,137
2025-12-01,U04,P006,16207,214
2025-12-01,U04,P001,6956,66
2025-12-01,U04,P010,7236,320
2025-12-01,U04,P002,10242,130
2025-12-01,U04,P009,16699,255
2025-12-01,U04,P008,12136,534
2025-12-01,U05,P005,7265,171
2025-12-01,U05,P012,5893,264
2025-12-01,U05,P009,8645,126
2025-12-01,U05,P007,6744,264
2025-12-01,U05,P011,8276,102
2025-12-01,U06,P006,13753,315
2025-12-01,U06,P002,8015,324
2025-12-01,U06,P012,13761,178
2025-12-01,U06,P008,8560,260
2025-12-01,U07,P011,14357,568
2025-12-01,U07,P003,9029,385
2025-12-01,U07,P009,7393,159
2025-12-01,U07,P006,9249,327
2025-12-01,U08,P003,3250,85
2025-12-01,U08,P007,12319,357
2025-12-01,U08,P001,5825,244
2025-12-01,U08,P005,7405,171
2025-12-01,U08,P011,12729,279
2025-12-01,U08,P004,9856,417
2025-12-01,U08,P010,8285,266
2025-12-08,U01,P005,4814,177
2025-12-08,U01,P007,6487,87
2025-12-08,U01,P008,9330,190
2025-12-08,U01,P010,4512,109
2025-12-08,U01,P001,6486,161
2025-12-08,U01,P002,12783,572
2025-12-08,U02,P011,7861,327
2025-12-08,U02,P006,10172,206
2025-12-08,U02,P001,6990,222
2025-12-08,U02,P010,9351,362
2025-12-08,U02,P012,8075,199
2025-12-08,U02,P009,7143,302
2025-12-08,U03,P004,7165,157
2025-12-08,U03,P011,11319,194
2025-12-08,U03,P010,8703,271
2025-12-08,U03,P006,7894,290
2025-12-08,U03,P007,5133,209
2025-12-08,U04,P012,9531,264
2025-12-08,U04,P004,9482,179
2025-12-08,U04,P006,9159,301
2025-12-08,U04,P011,12398,306
2025-12-08,U04,P001,9298,107
2025-12-08,U04,P009,11359,152
2025-12-08,U04,P010,6637,121
2025-12-08,U05,P011,7451,173
2025-12-08,U05,P007,9729,395
2025-12-08,U05,P003,4402,40
2025-12-08,U05,P004,11487,277
2025-12-08,U05,P010,3164,121
2025-12-08,U06,P008,10183,457
2025-12-08,U06,P005,8972,294
2025-12-08,U06,P004,8873,128
2025-12-08,U06,P002,9616,122
2025-12-08,U06,P006,13442,233
2025-12-08,U07,P007,9552,342
2025-12-08,U07,P008,8292,328
2025-12-08,U07,P006,7636,177
2025-12-08,U07,P003,9663,171
2025-12-08,U07,P001,12284,240
2025-12-08,U07,P005,9544,134
2025-12-08,U08,P001,9550,240
2025-12-08,U08,P009,3346,121
2025-12-08,U08,P011,4115,143
2025-12-08,U08,P005,9550,342
2025-12-08,U08,P002,3108,82
2025-12-15,U01,P011,10993,154
2025-12-15,U01,P012,11149,419
2025-12-15,U01,P001,11690,149
2025-12-15,U01,P005,12722,221
2025-12-15,U01,P009,1980,25
2025-12-15,U02,P004,2807,57
2025-12-15,U02,P003,12394,192
2025-12-15,U02,P011,8391,183
2025-12-15,U02,P012,8107,325
2025-12-15,U03,P006,9067,292
2025-12-15,U03,P005,11868,324
2025-12-15,U03,P009,14115,559
2025-12-15,U03,P011,6272,114
2025-12-15,U04,P008,12610,473
2025-12-15,U04,P011,5276,206
2025-12-15,U04,P009,5651,52
2025-12-15,U04,P001,11508,283
2025-12-15,U04,P004,8731,315
2025-12-15,U05,P006,6933,253
2025-12-15,U05,P008,9223,295
2025-12-15,U05,P004,8395,227
2025-12-15,U05,P001,11925,179
2025-12-15,U05,P011,6333,228
2025-12-15,U05,P003,12124,494
2025-12-15,U06,P012,11514,187
2025-12-15,U06,P007,11290,502
2025-12-15,U06,P008,3636,132
2025-12-15,U06,P009,11513,126
2025-12-15,U06,P010,6963,166
2025-12-15,U06,P011,7195,294
2025-12-15,U07,P009,14458,266
2025-12-15,U07,P003,8583,200
2025-12-15,U07,P008,12156,384
2025-12-15,U07,P010,6046,198
2025-12-15,U08,P005,8314,214
2025-12-15,U08,P008,13351,311
2025-12-15,U08,P002,1473,52
2025-12-15,U08,P009,15962,442
2025-12-15,U08,P012,6526,273
2025-12-22,U01,P006,10877,477
2025-12-22,U01,P010,7999,207
2025-12-22,U01,P008,4503,140
2025-12-22,U01,P012,10523,282
2025-12-22,U01,P001,8329,106
2025-12-22,U02,P005,13359,300
2025-12-22,U02,P001,11810,442
2025-12-22,U02,P011,8750,145
2025-12-22,U02,P010,5571,145
2025-12-22,U02,P004,11925,474
2025-12-22,U03,P009,8207,289
2025-12-22,U03,P012,6049,155
2025-12-22,U03,P006,6725,148
2025-12-22,U03,P008,11201,356
2025-12-22,U03,P011,8577,233
2025-12-22,U03,P002,6232,123
2025-12-22,U03,P004,8264,319
2025-12-22,U04,P007,11804,248
2025-12-22,U04,P011,12210,125
2025-12-22,U04,P012,9855,173
2025-12-22,U04,P004,10058,357
2025-12-22,U04,P008,1637,36
2025-12-22,U04,P002,11284,124
2025-12-22,U05,P006,13681,361
2025-12-22,U05,P002,7855,225
2025-12-22,U05,P008,15394,410
2025-12-22,U05,P001,9102,185
2025-12-22,U06,P006,7719,274
2025-12-22,U06,P011,9224,167
2025-12-22,U06,P003,9146,239
2025-12-22,U06,P005,9619,330
2025-12-22,U07,P011,9793,225
2025-12-22,U07,P002,16608,614
2025-12-22,U07,P004,10115,319
2025-12-22,U07,P008,10845,474
2025-12-22,U07,P005,15464,368
2025-12-22,U07,P001,7629,98
2025-12-22,U07,P009,8493,89
2025-12-22,U08,P001,7193,114
2025-12-22,U08,P008,2654,83
2025-12-22,U08,P007,6768,167
2025-12-22,U08,P010,4296,41
2025-12-29,U01,P001,9871,137
2025-12-29,U01,P008,7691,222
2025-12-29,U01,P007,6089,135
2025-12-29,U01,P010,6465,117
2025-12-29,U01,P005,12546,268
2025-12-29,U02,P007,9604,217
2025-12-29,U02,P010,6439,132
2025-12-29,U02,P006,10897,333
2025-12-29,U02,P005,6752,276
2025-12-29,U03,P001,8960,220
2025-12-29,U03,P006,9300,380
2025-12-29,U03,P012,9094,182
2025-12-29,U03,P010,13026,217
2025-12-29,U04,P001,10184,118
2025-12-29,U04,P009,3336,81
2025-12-29,U04,P004,8304,136
2025-12-29,U04,P003,9970,408
2025-12-29,U04,P011,11265,270
2025-12-29,U04,P006,6493,135
2025-12-29,U05,P004,1981,62
2025-12-29,U05,P011,5032,105
2025-12-29,U05,P006,8034,109
2025-12-29,U05,P008,14240,553
2025-12-29,U05,P010,6593,275
2025-12-29,U05,P003,8349,331
2025-12-29,U05,P005,10546,330
2025-12-29,U06,P011,1638,19
2025-12-29,U06,P009,8369,197
2025-12-29,U06,P006,11538,358
2025-12-29,U06,P002,3743,135
2025-12-29,U07,P001,8661,340
2025-12-29,U07,P005,7859,161
2025-12-29,U07,P006,14699,126
2025-12-29,U07,P009,7111,307
2025-12-29,U08,P005,16130,596
2025-12-29,U08,P011,6930,167
2025-12-29,U08,P007,5606,79
2025-12-29,U08,P008,15562,208
2025-12-29,U08,P002,11982,356
2025-12-29,U08,P006,12412,519
2025-12-29,U08,P010,7749,289
2026-01-05,U01,P012,4286,83
2026-01-05,U01,P008,6498,100
2026-01-05,U01,P001,9174,102
2026-01-05,U01,P007,8700,236
2026-01-05,U01,P005,6893,173
2026-01-05,U01,P006,5629,197
2026-01-05,U01,P004,9841,414
2026-01-05,U02,P010,4901,170
2026-01-05,U02,P001,5850,214
2026-01-05,U02,P007,6522,170
2026-01-05,U02,P006,6824,192
2026-01-05,U02,P011,6468,71
2026-01-05,U03,P006,4261,121
