date,code_produit,code_usine,stock_qte,stock_valeur
2024-11-04,P006,U01,1999,8845.58
2024-11-04,P011,U01,949,1779.38
2024-11-04,P007,U01,3447,32315.62
2024-11-04,P001,U01,2513,13004.78
2024-11-04,P008,U01,0,0.0
2024-11-04,P009,U02,3185,10988.25
2024-11-04,P004,U02,1911,9316.12
2024-11-04,P006,U02,1646,7283.55
2024-11-04,P011,U02,2240,4200.0
2024-11-04,P007,U02,1349,12646.88
2024-11-04,P010,U02,0,0.0
2024-11-04,P002,U02,2625,8268.75
2024-11-04,P001,U03,3236,16746.3
2024-11-04,P003,U03,320,1872.0
2024-11-04,P011,U03,1907,3575.62
2024-11-04,P005,U03,1525,6176.25
2024-11-04,P010,U03,1352,3244.8
2024-11-04,P008,U03,4011,11431.35
2024-11-04,P012,U03,2869,10543.58
2024-11-04,P003,U04,2125,12431.25
2024-11-04,P004,U04,1044,5089.5
2024-11-04,P008,U04,1825,5201.25
2024-11-04,P011,U04,2941,5514.38
2024-11-04,P001,U04,4088,21155.4
2024-11-04,P002,U04,3252,10243.8
2024-11-04,P010,U04,2057,4936.8
2024-11-04,P008,U05,836,2382.6
2024-11-04,P007,U05,3864,36225.0
2024-11-04,P009,U05,4231,14596.95
2024-11-04,P002,U05,2301,7248.15
2024-11-04,P005,U05,1785,7229.25
2024-11-04,P011,U05,2727,5113.12
2024-11-04,P010,U05,3774,9057.6
2024-11-04,P006,U05,2310,10221.75
2024-11-04,P005,U06,2858,11574.9
2024-11-04,P006,U06,3790,16770.75
2024-11-04,P002,U06,2824,8895.6
2024-11-04,P003,U06,2737,16011.45
2024-11-04,P007,U06,2159,20240.62
2024-11-04,P001,U06,4596,23784.3
2024-11-04,P010,U07,0,0.0
2024-11-04,P007,U07,1917,17971.88
2024-11-04,P009,U07,798,2753.1
2024-11-04,P003,U07,2302,13466.7
2024-11-04,P006,U07,2625,11615.63
2024-11-04,P001,U07,1408,7286.4
2024-11-04,P012,U07,4402,16177.35
2024-11-04,P004,U07,3423,16687.12
2024-11-04,P004,U08,813,3963.38
2024-11-04,P011,U08,3908,7327.5
2024-11-04,P003,U08,1738,10167.3
2024-11-04,P012,U08,2847,10462.73
2024-11-04,P002,U08,2912,9172.8
2024-11-11,P007,U01,3648,34200.0
2024-11-11,P008,U01,1150,3277.5
2024-11-11,P010,U01,0,0.0
2024-11-11,P005,U01,2172,8796.6
2024-11-11,P004,U01,2154,10500.75
2024-11-11,P009,U01,1406,4850.7
2024-11-11,P006,U01,4838,21408.15
2024-11-11,P007,U02,1355,12703.12
2024-11-11,P011,U02,1025,1921.88
2024-11-11,P002,U02,3631,11437.65
2024-11-11,P005,U02,3607,14608.35
2024-11-11,P010,U02,1154,2769.6
2024-11-11,P012,U02,3294,12105.45
2024-11-11,P008,U02,2248,6406.8
2024-11-11,P001,U03,0,0.0
2024-11-11,P007,U03,3348,31387.5
2024-11-11,P012,U03,3657,13439.48
2024-11-11,P011,U03,2450,4593.75
2024-11-11,P002,U03,0,0.0
2024-11-11,P005,U04,1282,5192.1
2024-11-11,P008,U04,0,0.0
2024-11-11,P010,U04,1935,4644.0
2024-11-11,P004,U04,2851,13898.62
2024-11-11,P009,U04,109,376.05
2024-11-11,P001,U04,1616,8362.8
2024-11-11,P012,U04,3062,11252.85
2024-11-11,P002,U05,441,1389.15
2024-11-11,P005,U05,0,0.0
2024-11-11,P008,U05,3639,10371.15
2024-11-11,P001,U05,5186,26837.55
2024-11-11,P012,U05,0,0.0
2024-11-11,P006,U05,2993,13244.03
2024-11-11,P009,U06,3504,12088.8
2024-11-11,P011,U06,2160,4050.0
2024-11-11,P005,U06,869,3519.45
2024-11-11,P007,U06,2745,25734.38
2024-11-11,P012,U06,2829,10396.58
2024-11-11,P011,U07,0,0.0
2024-11-11,P003,U07,3880,22698.0
2024-11-11,P010,U07,2217,5320.8
2024-11-11,P009,U07,3665,12644.25
2024-11-11,P005,U07,2561,10372.05
2024-11-11,P004,U07,1232,6006.0
2024-11-11,P012,U07,4019,14769.83
2024-11-11,P010,U08,3342,8020.8
2024-11-11,P012,U08,1736,6379.8
2024-11-11,P005,U08,3115,12615.75
2024-11-11,P007,U08,2017,18909.38
2024-11-11,P002,U08,1273,4009.95
2024-11-11,P001,U08,794,4108.95
2024-11-11,P003,U08,0,0.0
2024-11-11,P008,U08,0,0.0
2024-11-18,P003,U01,1630,9535.5
2024-11-18,P007,U01,2838,26606.25
2024-11-18,P005,U01,1861,7537.05
2024-11-18,P004,U01,4634,22590.75
2024-11-18,P006,U01,1375,6084.38
2024-11-18,P008,U01,1406,4007.1
2024-11-18,P011,U02,3209,6016.88
2024-11-18,P005,U02,2545,10307.25
2024-11-18,P004,U02,2834,13815.75
2024-11-18,P002,U02,3669,11557.35
2024-11-18,P010,U02,1819,4365.6
2024-11-18,P003,U02,3812,22300.2
2024-11-18,P012,U02,2687,9874.73
2024-11-18,P008,U03,2263,6449.55
2024-11-18,P002,U03,3778,11900.7
2024-11-18,P007,U03,728,6825.0
2024-11-18,P012,U03,1920,7056.0
2024-11-18,P011,U03,2420,4537.5
2024-11-18,P004,U03,1004,4894.5
2024-11-18,P006,U04,0,0.0
2024-11-18,P011,U04,2384,4470.0
2024-11-18,P007,U04,3184,29850.0
2024-11-18,P004,U04,2195,10700.62
2024-11-18,P008,U04,2509,7150.65
2024-11-18,P009,U04,1073,3701.85
2024-11-18,P010,U04,3083,7399.2
2024-11-18,P006,U05,4728,20921.4
2024-11-18,P002,U05,490,1543.5
2024-11-18,P005,U05,3451,13976.55
2024-11-18,P010,U05,3490,8376.0
2024-11-18,P001,U05,32,165.6
2024-11-18,P003,U05,4541,26564.85
2024-11-18,P007,U06,725,6796.88
2024-11-18,P002,U06,1865,5874.75
2024-11-18,P006,U06,1550,6858.75
2024-11-18,P008,U06,2207,6289.95
2024-11-18,P012,U06,1733,6368.78
2024-11-18,P010,U06,2481,5954.4
2024-11-18,P001,U07,2287,11835.23
2024-11-18,P008,U07,3117,8883.45
2024-11-18,P012,U07,3439,12638.33
2024-11-18,P006,U07,2607,11535.98
2024-11-18,P009,U07,4507,15549.15
2024-11-18,P002,U08,4195,13214.25
2024-11-18,P007,U08,0,0.0
2024-11-18,P009,U08,2459,8483.55
2024-11-18,P012,U08,297,1091.48
2024-11-18,P011,U08,4593,8611.88
2024-11-18,P010,U08,998,2395.2
2024-11-25,P011,U01,1740,3262.5
2024-11-25,P002,U01,3057,9629.55
2024-11-25,P009,U01,4211,14527.95
2024-11-25,P005,U01,5698,23076.9
2024-11-25,P008,U01,2134,6081.9
2024-11-25,P003,U01,3878,22686.3
2024-11-25,P010,U01,0,0.0
2024-11-25,P004,U01,4579,22322.62
2024-11-25,P006,U02,3062,13549.35
2024-11-25,P008,U02,2428,6919.8
2024-11-25,P003,U02,3341,19544.85
2024-11-25,P002,U02,3162,9960.3
2024-11-25,P005,U02,1916,7759.8
2024-11-25,P012,U02,1202,4417.35
2024-11-25,P002,U03,3470,10930.5
2024-11-25,P003,U03,2475,14478.75
2024-11-25,P011,U03,3099,5810.62
2024-11-25,P008,U03,3931,11203.35
2024-11-25,P004,U03,3063,14932.12
2024-11-25,P007,U03,0,0.0
2024-11-25,P004,U04,2026,9876.75
2024-11-25,P010,U04,3388,8131.2
2024-11-25,P008,U04,2293,6535.05
2024-11-25,P011,U04,1455,2728.12
2024-11-25,P006,U04,0,0.0
2024-11-25,P002,U04,1196,3767.4
2024-11-25,P001,U04,4420,22873.5
2024-11-25,P009,U04,3642,12564.9
2024-11-25,P012,U05,2508,9216.9
2024-11-25,P008,U05,2356,6714.6
2024-11-25,P004,U05,1743,8497.12
2024-11-25,P006,U05,818,3619.65
2024-11-25,P009,U05,971,3349.95
2024-11-25,P011,U05,2818,5283.75
2024-11-25,P003,U05,2612,15280.2
2024-11-25,P012,U06,2039,7493.33
2024-11-25,P011,U06,1250,2343.75
2024-11-25,P002,U06,2715,8552.25
2024-11-25,P008,U06,2793,7960.05
2024-11-25,P006,U06,2869,12695.33
2024-11-25,P007,U06,3321,31134.38
2024-11-25,P012,U07,2407,8845.73
2024-11-25,P003,U07,1361,7961.85
2024-11-25,P004,U07,3531,17213.62
2024-11-25,P009,U07,0,0.0
2024-11-25,P007,U07,1494,14006.25
2024-11-25,P005,U07,332,1344.6
2024-11-25,P011,U07,2283,4280.62
2024-11-25,P006,U08,1528,6761.4
2024-11-25,P001,U08,3388,17532.9
2024-11-25,P003,U08,4308,25201.8
2024-11-25,P009,U08,4459,15383.55
2024-11-25,P010,U08,1336,3206.4
2024-11-25,P005,U08,2852,11550.6
2024-11-25,P012,U08,3577,13145.48
2024-11-25,P011,U08,2918,5471.25
2024-12-02,P010,U01,3397,8152.8
2024-12-02,P008,U01,2849,8119.65
2024-12-02,P007,U01,3008,28200.0
2024-12-02,P009,U01,551,1900.95
2024-12-02,P003,U01,3399,19884.15
2024-12-02,P012,U01,4454,16368.45
2024-12-02,P009,U02,3890,13420.5
2024-12-02,P002,U02,1335,4205.25
2024-12-02,P004,U02,3015,14698.12
2024-12-02,P010,U02,1335,3204.0
2024-12-02,P008,U02,3022,8612.7
2024-12-02,P006,U02,4047,17907.98
2024-12-02,P007,U02,4104,38475.0
2024-12-02,P012,U02,636,2337.3
2024-12-02,P002,U03,2339,7367.85
2024-12-02,P003,U03,677,3960.45
2024-12-02,P011,U03,244,457.5
2024-12-02,P001,U03,2855,14774.62
2024-12-02,P010,U03,315,756.0
2024-12-02,P009,U04,4035,13920.75
2024-12-02,P003,U04,3498,20463.3
2024-12-02,P007,U04,0,0.0
2024-12-02,P002,U04,2492,7849.8
2024-12-02,P011,U04,2936,5505.0
2024-12-02,P005,U04,3557,14405.85
2024-12-02,P006,U04,4403,19483.28
2024-12-02,P010,U05,4011,9626.4
2024-12-02,P009,U05,888,3063.6
2024-12-02,P005,U05,2184,8845.2
2024-12-02,P001,U05,1963,10158.53
2024-12-02,P008,U05,1770,5044.5
2024-12-02,P003,U05,4217,24669.45
2024-12-02,P001,U06,2484,12854.7
2024-12-02,P003,U06,1894,11079.9
2024-12-02,P011,U06,0,0.0
2024-12-02,P004,U06,1645,8019.38
2024-12-02,P010,U06,3520,8448.0
2024-12-02,P009,U06,2004,6913.8
2024-12-02,P002,U06,2011,6334.65
2024-12-02,P005,U06,4966,20112.3
2024-12-02,P007,U07,1806,16931.25
2024-12-02,P012,U07,1149,4222.58
2024-12-02,P001,U07,3704,19168.2
2024-12-02,P003,U07,3593,21019.05
2024-12-02,P002,U07,0,0.0
2024-12-02,P008,U08,1432,4081.2
2024-12-02,P004,U08,3414,16643.25
2024-12-02,P011,U08,2134,4001.25
2024-12-02,P003,U08,1226,7172.1
2024-12-02,P005,U08,4043,16374.15
2024-12-02,P006,U08,1868,8265.9
2024-12-02,P009,U08,0,0.0
2024-12-09,P003,U01,2158,12624.3
2024-12-09,P011,U01,0,0.0
2024-12-09,P002,U01,3235,10190.25
2024-12-09,P001,U01,2088,10805.4
2024-12-09,P004,U01,2027,9881.62
2024-12-09,P007,U01,2948,27637.5
2024-12-09,P006,U01,2841,12571.43
2024-12-09,P012,U02,3284,12068.7
2024-12-09,P010,U02,1149,2757.6
2024-12-09,P009,U02,999,3446.55
2024-12-09,P011,U02,2766,5186.25
2024-12-09,P003,U02,4986,29168.1
2024-12-09,P001,U03,2433,12590.78
2024-12-09,P004,U03,3986,19431.75
2024-12-09,P010,U03,3494,8385.6
2024-12-09,P008,U03,1279,3645.15
2024-12-09,P003,U03,1338,7827.3
2024-12-09,P002,U03,589,1855.35
2024-12-09,P011,U03,3462,6491.25
2024-12-09,P005,U03,460,1863.0
2024-12-09,P006,U04,2653,11739.53
2024-12-09,P011,U04,3072,5760.0
2024-12-09,P005,U04,3020,12231.0
2024-12-09,P010,U04,1486,3566.4
2024-12-09,P001,U04,2847,14733.22
2024-12-09,P004,U04,4293,20928.38
2024-12-09,P011,U05,4065,7621.88
2024-12-09,P001,U05,0,0.0
2024-12-09,P009,U05,2630,9073.5
2024-12-09,P008,U05,1810,5158.5
2024-12-09,P010,U05,1940,4656.0
2024-12-09,P008,U06,6177,17604.45
2024-12-09,P007,U06,3421,32071.88
2024-12-09,P001,U06,3660,18940.5
2024-12-09,P006,U06,2263,10013.78
2024-12-09,P009,U06,2979,10277.55
2024-12-09,P012,U06,2653,9749.78
2024-12-09,P001,U07,5773,29875.28
2024-12-09,P008,U07,3396,9678.6
2024-12-09,P003,U07,431,2521.35
2024-12-09,P004,U07,1965,9579.38
2024-12-09,P007,U07,2116,19837.5
2024-12-09,P012,U07,2097,7706.48
2024-12-09,P003,U08,3631,21241.35
2024-12-09,P004,U08,2368,11544.0
2024-12-09,P011,U08,1582,2966.25
2024-12-09,P006,U08,2746,12151.05
2024-12-09,P009,U08,2984,10294.8
2024-12-09,P010,U08,1678,4027.2
2024-12-09,P012,U08,1907,7008.23
2024-12-09,P002,U08,3353,10561.95
2024-12-16,P007,U01,3040,28500.0
2024-12-16,P004,U01,0,0.0
2024-12-16,P010,U01,3306,7934.4
2024-12-16,P005,U01,3544,14353.2
2024-12-16,P009,U01,1980,6831.0
2024-12-16,P006,U01,2295,10155.38
2024-12-16,P011,U01,4052,7597.5
2024-12-16,P005,U02,1370,5548.5
2024-12-16,P009,U02,2100,7245.0
2024-12-16,P007,U02,0,0.0
2024-12-16,P002,U02,1913,6025.95
2024-12-16,P008,U02,1486,4235.1
2024-12-16,P001,U02,1231,6370.42
2024-12-16,P006,U02,2279,10084.58
2024-12-16,P012,U02,1850,6798.75
2024-12-16,P010,U03,2069,4965.6
2024-12-16,P006,U03,2705,11969.63
2024-12-16,P007,U03,4951,46415.62
2024-12-16,P011,U03,2754,5163.75
2024-12-16,P001,U03,4352,22521.6
2024-12-16,P001,U04,3126,16177.05
2024-12-16,P005,U04,4193,16981.65
2024-12-16,P007,U04,538,5043.75
2024-12-16,P006,U04,4057,17952.23
2024-12-16,P002,U04,1094,3446.1
2024-12-16,P009,U05,1051,3625.95
2024-12-16,P002,U05,3434,10817.1
2024-12-16,P007,U05,3493,32746.88
2024-12-16,P005,U05,2563,10380.15
2024-12-16,P011,U05,0,0.0
2024-12-16,P001,U05,1968,10184.4
2024-12-16,P004,U05,1347,6566.62
2024-12-16,P009,U06,3056,10543.2
2024-12-16,P010,U06,2255,5412.0
2024-12-16,P007,U06,3146,29493.75
2024-12-16,P002,U06,3857,12149.55
2024-12-16,P001,U06,3191,16513.43
2024-12-16,P006,U06,1610,7124.25
2024-12-16,P011,U06,3214,6026.25
2024-12-16,P005,U07,1360,5508.0
2024-12-16,P011,U07,3221,6039.38
2024-12-16,P010,U07,3209,7701.6
2024-12-16,P004,U07,460,2242.5
2024-12-16,P007,U07,4707,44128.12
2024-12-16,P012,U07,1396,5130.3
2024-12-16,P009,U07,0,0.0
2024-12-16,P002,U07,2210,6961.5
2024-12-16,P009,U08,1564,5395.8
2024-12-16,P007,U08,2442,22893.75
2024-12-16,P004,U08,0,0.0
2024-12-16,P001,U08,1507,7798.73
2024-12-16,P006,U08,2712,12000.6
2024-12-16,P008,U08,2807,7999.95
2024-12-16,P003,U08,1716,10038.6
2024-12-16,P002,U08,2808,8845.2
2024-12-23,P001,U01,2721,14081.18
2024-12-23,P005,U01,3429,13887.45
2024-12-23,P006,U01,3022,13372.35
2024-12-23,P008,U01,3209,9145.65
2024-12-23,P003,U01,3554,20790.9
2024-12-23,P007,U01,0,0.0
2024-12-23,P002,U01,3443,10845.45
2024-12-23,P011,U01,1101,2064.38
2024-12-23,P009,U02,1802,6216.9
2024-12-23,P002,U02,1244,3918.6
2024-12-23,P005,U02,2285,9254.25
2024-12-23,P007,U02,3059,28678.12
2024-12-23,P008,U02,2914,8304.9
2024-12-23,P012,U02,191,701.93
2024-12-23,P004,U03,1405,6849.38
2024-12-23,P006,U03,3324,14708.7
2024-12-23,P012,U03,2316,8511.3
2024-12-23,P001,U03,3553,18386.78
2024-12-23,P010,U03,4083,9799.2
2024-12-23,P002,U03,2908,9160.2
2024-12-23,P010,U04,1982,4756.8
2024-12-23,P007,U04,1014,9506.25
2024-12-23,P005,U04,1956,7921.8
2024-12-23,P002,U04,3078,9695.7
2024-12-23,P009,U04,3140,10833.0
2024-12-23,P004,U04,2108,10276.5
2024-12-23,P003,U04,3769,22048.65
2024-12-23,P008,U05,3304,9416.4
2024-12-23,P009,U05,2705,9332.25
2024-12-23,P007,U05,3754,35193.75
2024-12-23,P012,U05,3126,11488.05
2024-12-23,P010,U05,3027,7264.8
2024-12-23,P002,U05,0,0.0
2024-12-23,P012,U06,2529,9294.08
2024-12-23,P001,U06,5018,25968.15
2024-12-23,P010,U06,2822,6772.8
2024-12-23,P003,U06,1987,11623.95
2024-12-23,P011,U06,3229,6054.38
2024-12-23,P012,U07,2214,8136.45
2024-12-23,P007,U07,2386,22368.75
2024-12-23,P004,U07,2535,12358.12
2024-12-23,P001,U07,1346,6965.55
2024-12-23,P011,U07,668,1252.5
2024-12-23,P006,U07,2730,12080.25
2024-12-23,P009,U07,1213,4184.85
2024-12-23,P005,U08,3795,15369.75
2024-12-23,P002,U08,4316,13595.4
2024-12-23,P009,U08,0,0.0
2024-12-23,P007,U08,1415,13265.62
2024-12-23,P003,U08,2684,15701.4
2024-12-23,P001,U08,4248,21983.4
2024-12-23,P012,U08,895,3289.12
2024-12-23,P004,U08,4170,20328.75
2024-12-30,P008,U01,2849,8119.65
2024-12-30,P007,U01,2892,27112.5
2024-12-30,P010,U01,1908,4579.2
2024-12-30,P005,U01,2660,10773.0
2024-12-30,P006,U01,2154,9531.45
2024-12-30,P001,U02,0,0.0
2024-12-30,P007,U02,2291,21478.12
2024-12-30,P002,U02,2086,6570.9
2024-12-30,P009,U02,3862,13323.9
2024-12-30,P011,U02,0,0.0
2024-12-30,P008,U02,4524,12893.4
2024-12-30,P012,U03,1546,5681.55
2024-12-30,P005,U03,2935,11886.75
2024-12-30,P004,U03,3065,14941.88
2024-12-30,P008,U03,2590,7381.5
2024-12-30,P001,U03,3835,19846.12
2024-12-30,P006,U03,3254,14398.95
2024-12-30,P001,U04,2568,13289.4
2024-12-30,P009,U04,2482,8562.9
2024-12-30,P008,U04,3962,11291.7
2024-12-30,P003,U04,4182,24464.7
2024-12-30,P012,U04,4081,14997.68
2024-12-30,P011,U04,2438,4571.25
2024-12-30,P009,U05,2856,9853.2
2024-12-30,P002,U05,989,3115.35
2024-12-30,P008,U05,2575,7338.75
2024-12-30,P003,U05,1915,11202.75
2024-12-30,P012,U05,1988,7305.9
2024-12-30,P005,U05,2032,8229.6
2024-12-30,P010,U06,1101,2642.4
2024-12-30,P009,U06,0,0.0
2024-12-30,P004,U06,3501,17067.38
2024-12-30,P002,U06,3783,11916.45
2024-12-30,P012,U06,1375,5053.13
2024-12-30,P011,U07,1319,2473.12
2024-12-30,P006,U07,0,0.0
2024-12-30,P004,U07,1972,9613.5
2024-12-30,P005,U07,1074,4349.7
2024-12-30,P009,U07,0,0.0
2024-12-30,P008,U07,2711,7726.35
2024-12-30,P006,U08,4692,20762.1
2024-12-30,P003,U08,580,3393.0
2024-12-30,P011,U08,4113,7711.88
2024-12-30,P001,U08,1508,7803.9
2024-12-30,P010,U08,4596,11030.4
2024-12-30,P005,U08,978,3960.9
2024-12-30,P009,U08,2574,8880.3
2025-01-06,P005,U01,3885,15734.25
2025-01-06,P010,U01,1388,3331.2
2025-01-06,P003,U01,2955,17286.75
2025-01-06,P009,U01,3311,11422.95
2025-01-06,P007,U01,2465,23109.38
2025-01-06,P012,U01,1291,4744.43
2025-01-06,P003,U02,2217,12969.45
2025-01-06,P002,U02,3386,10665.9
2025-01-06,P010,U02,1454,3489.6
2025-01-06,P007,U02,0,0.0
2025-01-06,P006,U02,2025,8960.62
2025-01-06,P008,U02,2098,5979.3
2025-01-06,P005,U03,2646,10716.3
2025-01-06,P002,U03,4300,13545.0
2025-01-06,P004,U03,3100,15112.5
2025-01-06,P008,U03,3695,10530.75
2025-01-06,P003,U03,2399,14034.15
2025-01-06,P010,U03,972,2332.8
2025-01-06,P012,U04,1651,6067.43
2025-01-06,P006,U04,2676,11841.3
2025-01-06,P004,U04,4811,23453.62
2025-01-06,P003,U04,3012,17620.2
2025-01-06,P009,U04,4752,16394.4
2025-01-06,P001,U04,4253,22009.28
2025-01-06,P007,U05,3601,33759.38
2025-01-06,P008,U05,4449,12679.65
2025-01-06,P002,U05,3673,11569.95
2025-01-06,P009,U05,1797,6199.65
2025-01-06,P001,U05,1503,7778.03
2025-01-06,P005,U05,3232,13089.6
2025-01-06,P006,U06,2541,11243.93
2025-01-06,P011,U06,3732,6997.5
2025-01-06,P012,U06,2358,8665.65
2025-01-06,P010,U06,0,0.0
2025-01-06,P002,U06,1833,5773.95
2025-01-06,P006,U07,2732,12089.1
2025-01-06,P009,U07,4310,14869.5
2025-01-06,P011,U07,2160,4050.0
2025-01-06,P003,U07,1479,8652.15
2025-01-06,P005,U07,3348,13559.4
2025-01-06,P010,U07,4031,9674.4
2025-01-06,P007,U07,2174,20381.25
2025-01-06,P002,U08,3252,10243.8
2025-01-06,P010,U08,1079,2589.6
2025-01-06,P005,U08,1827,7399.35
2025-01-06,P007,U08,1787,16753.12
2025-01-06,P003,U08,2688,15724.8
2025-01-06,P008,U08,4482,12773.7
2025-01-13,P008,U01,3274,9330.9
2025-01-13,P011,U01,3274,6138.75
2025-01-13,P003,U01,3245,18983.25
2025-01-13,P006,U01,3139,13890.08
2025-01-13,P010,U01,2686,6446.4
2025-01-13,P002,U01,2360,7434.0
2025-01-13,P009,U01,4971,17149.95
2025-01-13,P005,U01,2019,8176.95
2025-01-13,P002,U02,2588,8152.2
2025-01-13,P012,U02,1462,5372.85
2025-01-13,P001,U02,1710,8849.25
2025-01-13,P007,U02,3115,29203.12
2025-01-13,P008,U02,2609,7435.65
2025-01-13,P009,U02,3727,12858.15
2025-01-13,P005,U02,2088,8456.4
2025-01-13,P004,U02,5088,24804.0
2025-01-13,P010,U03,1333,3199.2
2025-01-13,P005,U03,3325,13466.25
2025-01-13,P012,U03,3234,11884.95
2025-01-13,P004,U03,3376,16458.0
2025-01-13,P006,U03,2759,12208.58
2025-01-13,P002,U04,0,0.0
2025-01-13,P011,U04,2901,5439.38
2025-01-13,P003,U04,1146,6704.1
2025-01-13,P012,U04,1267,4656.23
2025-01-13,P004,U04,2091,10193.62
2025-01-13,P010,U04,2482,5956.8
2025-01-13,P012,U05,5938,21822.15
2025-01-13,P003,U05,2222,12998.7
2025-01-13,P002,U05,4241,13359.15
2025-01-13,P008,U05,1940,5529.0
2025-01-13,P011,U05,0,0.0
2025-01-13,P012,U06,0,0.0
2025-01-13,P003,U06,3167,18526.95
2025-01-13,P010,U06,695,1668.0
2025-01-13,P006,U06,3125,13828.12
2025-01-13,P007,U06,5036,47212.5
2025-01-13,P005,U06,2982,12077.1
2025-01-13,P008,U07,961,2738.85
2025-01-13,P005,U07,0,0.0
2025-01-13,P007,U07,1393,13059.38
2025-01-13,P006,U07,1763,7801.28
2025-01-13,P002,U07,2472,7786.8
2025-01-13,P011,U07,3763,7055.62
2025-01-13,P007,U08,0,0.0
2025-01-13,P003,U08,0,0.0
2025-01-13,P002,U08,3541,11154.15
2025-01-13,P010,U08,0,0.0
2025-01-13,P009,U08,3396,11716.2
2025-01-13,P012,U08,2269,8338.58
2025-01-20,P004,U01,2980,14527.5
2025-01-20,P006,U01,2040,9027.0
2025-01-20,P003,U01,1641,9599.85
2025-01-20,P012,U01,2056,7555.8
2025-01-20,P009,U01,837,2887.65
2025-01-20,P010,U01,3434,8241.6
2025-01-20,P004,U02,3774,18398.25
2025-01-20,P006,U02,4220,18673.5
2025-01-20,P011,U02,2190,4106.25
2025-01-20,P010,U02,0,0.0
2025-01-20,P002,U02,1360,4284.0
2025-01-20,P008,U02,1382,3938.7
2025-01-20,P008,U03,674,1920.9
2025-01-20,P011,U03,2783,5218.12
2025-01-20,P003,U03,2258,13209.3
2025-01-20,P007,U03,424,3975.0
2025-01-20,P005,U03,3879,15709.95
2025-01-20,P012,U03,4084,15008.7
2025-01-20,P006,U03,3462,15319.35
2025-01-20,P009,U03,1037,3577.65
2025-01-20,P004,U04,2592,12636.0
2025-01-20,P008,U04,3050,8692.5
2025-01-20,P009,U04,0,0.0
2025-01-20,P005,U04,3469,14049.45
2025-01-20,P002,U04,2677,8432.55
2025-01-20,P003,U04,3208,18766.8
2025-01-20,P007,U04,2831,26540.62
2025-01-20,P011,U04,1661,3114.38
2025-01-20,P011,U05,3357,6294.38
2025-01-20,P010,U05,2328,5587.2
2025-01-20,P001,U05,742,3839.85
2025-01-20,P006,U05,3044,13469.7
2025-01-20,P005,U05,2136,8650.8
2025-01-20,P009,U05,4328,14931.6
2025-01-20,P004,U05,1377,6712.88
2025-01-20,P009,U06,2299,7931.55
2025-01-20,P010,U06,2346,5630.4
2025-01-20,P008,U06,4282,12203.7
2025-01-20,P005,U06,3146,12741.3
2025-01-20,P006,U06,1824,8071.2
2025-01-20,P001,U06,3725,19276.88
2025-01-20,P003,U06,1929,11284.65
2025-01-20,P010,U07,797,1912.8
2025-01-20,P004,U07,0,0.0
2025-01-20,P011,U07,2074,3888.75
2025-01-20,P001,U07,2989,15468.08
2025-01-20,P007,U07,5689,53334.38
2025-01-20,P012,U07,1813,6662.78
2025-01-20,P008,U07,1351,3850.35
2025-01-20,P004,U08,2822,13757.25
2025-01-20,P011,U08,4764,8932.5
2025-01-20,P010,U08,3010,7224.0
2025-01-20,P007,U08,2098,19668.75
2025-01-20,P012,U08,0,0.0
2025-01-20,P009,U08,4024,13882.8
2025-01-20,P006,U08,3145,13916.62
2025-01-20,P005,U08,1802,7298.1
2025-01-27,P006,U01,4064,17983.2
2025-01-27,P003,U01,2559,14970.15
2025-01-27,P008,U01,1992,5677.2
2025-01-27,P004,U01,1423,6937.12
2025-01-27,P009,U01,1497,5164.65
2025-01-27,P012,U01,0,0.0
2025-01-27,P006,U02,3709,16412.33
2025-01-27,P004,U02,1225,5971.88
2025-01-27,P008,U02,1396,3978.6
2025-01-27,P002,U02,2312,7282.8
2025-01-27,P012,U02,3708,13626.9
2025-01-27,P005,U02,0,0.0
2025-01-27,P011,U02,2431,4558.12
2025-01-27,P003,U02,2781,16268.85
2025-01-27,P003,U03,1160,6786.0
2025-01-27,P011,U03,3840,7200.0
2025-01-27,P010,U03,2623,6295.2
2025-01-27,P001,U03,2505,12963.38
2025-01-27,P004,U03,0,0.0
2025-01-27,P012,U03,0,0.0
2025-01-27,P008,U03,2942,8384.7
2025-01-27,P006,U04,0,0.0
2025-01-27,P003,U04,3994,23364.9
2025-01-27,P009,U04,1237,4267.65
2025-01-27,P002,U04,735,2315.25
2025-01-27,P001,U04,3933,20353.28
2025-01-27,P005,U04,4090,16564.5
2025-01-27,P009,U05,111,382.95
2025-01-27,P008,U05,1095,3120.75
2025-01-27,P007,U05,4018,37668.75
2025-01-27,P011,U05,1482,2778.75
2025-01-27,P005,U05,3140,12717.0
2025-01-27,P003,U05,3794,22194.9
2025-01-27,P006,U05,3782,16735.35
2025-01-27,P010,U05,0,0.0
2025-01-27,P012,U06,3767,13843.73
2025-01-27,P010,U06,3066,7358.4
2025-01-27,P008,U06,219,624.15
2025-01-27,P011,U06,1364,2557.5
2025-01-27,P002,U06,5095,16049.25
2025-01-27,P009,U07,1302,4491.9
2025-01-27,P004,U07,1117,5445.38
2025-01-27,P005,U07,3245,13142.25
2025-01-27,P011,U07,2336,4380.0
2025-01-27,P002,U07,2573,8104.95
2025-01-27,P007,U07,1773,16621.88
2025-01-27,P006,U07,2183,9659.78
2025-01-27,P001,U08,3387,17527.73
2025-01-27,P002,U08,1895,5969.25
2025-01-27,P004,U08,996,4855.5
