date,code_produit,code_usine,canal,quantite,CA,cout
2024-07-25,P008,U03,RHF,270,984.13,641.83
2024-07-25,P009,U07,GMS,154,640.49,467.76
2024-07-25,P009,U03,GMS,142,639.41,432.42
2024-07-25,P003,U06,Industrie,270,1871.37,1474.79
2024-07-25,P008,U05,Industrie,241,880.15,591.68
2024-07-25,P009,U05,GMS,160,712.15,473.35
2024-07-25,P005,U08,Export,223,1180.2,787.44
2024-07-25,P002,U06,GMS,312,1161.68,977.78
2024-07-25,P012,U04,RHF,197,949.8,684.68
2024-07-25,P006,U08,Industrie,218,1201.3,942.11
2024-07-25,P009,U01,GMS,317,1300.33,941.02
2024-07-25,P007,U07,Export,106,1263.81,961.75
2024-07-25,P011,U02,Industrie,274,683.09,488.15
2024-07-25,P002,U06,Export,321,1282.04,1032.26
2024-07-26,P008,U07,GMS,56,211.31,141.27
2024-07-26,P012,U02,RHF,141,665.35,482.57
2024-07-26,P008,U07,GMS,60,220.25,139.98
2024-07-26,P007,U06,RHF,197,2364.56,1913.6
2024-07-26,P005,U07,RHF,175,918.85,627.44
2024-07-26,P008,U02,GMS,308,1138.79,748.12
2024-07-26,P005,U06,GMS,234,1195.85,854.69
2024-07-26,P001,U03,RHF,152,1023.31,828.49
2024-07-26,P003,U08,Industrie,171,1261.29,954.02
2024-07-26,P009,U08,GMS,205,894.98,647.32
2024-07-26,P002,U03,GMS,319,1225.42,962.08
2024-07-26,P006,U07,GMS,179,983.06,772.38
2024-07-26,P002,U02,GMS,203,808.75,646.99
2024-07-26,P007,U07,Industrie,251,2850.52,2417.58
2024-07-26,P010,U03,Export,164,510.56,344.06
2024-07-26,P012,U04,RHF,267,1297.44,930.13
2024-07-26,P008,U08,GMS,327,1095.46,785.43
2024-07-26,P009,U02,Industrie,157,642.41,490.03
2024-07-26,P011,U03,GMS,267,648.55,470.82
2024-07-26,P006,U07,Export,190,1092.88,786.0
2024-07-26,P003,U07,GMS,75,533.7,436.47
2024-07-26,P001,U02,RHF,287,1945.83,1479.2
2024-07-26,P003,U03,Export,111,843.5,635.29
2024-07-26,P004,U06,RHF,127,797.16,619.42
2024-07-26,P009,U05,RHF,167,734.2,528.52
2024-07-26,P012,U08,GMS,291,1379.74,1003.58
2024-07-26,P009,U04,GMS,232,1035.12,724.94
2024-07-26,P009,U05,RHF,171,770.84,540.4
2024-07-26,P012,U07,GMS,290,1303.75,1007.9
2024-07-26,P006,U06,GMS,125,685.13,543.07
2024-07-26,P004,U05,RHF,263,1649.21,1254.85
2024-07-26,P003,U03,RHF,317,2402.96,1761.15
2024-07-26,P011,U05,Export,76,187.43,133.8
2024-07-26,P010,U01,RHF,331,1026.52,728.2
2024-07-26,P009,U01,RHF,254,1124.18,805.61
2024-07-26,P010,U02,GMS,349,1043.72,764.47
2024-07-26,P001,U07,RHF,239,1609.88,1333.13
2024-07-27,P009,U02,RHF,366,1618.83,1066.54
2024-07-27,P006,U05,RHF,166,941.0,711.91
2024-07-27,P011,U07,GMS,253,583.88,423.71
2024-07-27,P007,U06,GMS,319,3597.13,2881.61
2024-07-27,P006,U03,GMS,90,520.66,382.76
2024-07-27,P004,U07,GMS,207,1247.15,1029.64
2024-07-27,P007,U02,GMS,274,3203.86,2560.83
2024-07-27,P005,U06,GMS,170,829.13,635.12
2024-07-27,P003,U04,GMS,308,2221.59,1732.07
2024-07-27,P011,U06,Export,255,606.92,453.42
2024-07-27,P002,U03,GMS,53,208.08,168.97
2024-07-27,P002,U02,Export,237,967.26,778.16
2024-07-27,P009,U07,RHF,279,1219.81,873.1
2024-07-27,P006,U03,GMS,387,2105.03,1628.18
2024-07-27,P002,U05,GMS,180,721.58,568.2
2024-07-27,P010,U07,GMS,285,849.82,631.71
2024-07-27,P010,U05,GMS,103,308.76,224.12
2024-07-27,P007,U04,GMS,178,2138.65,1628.49
2024-07-27,P011,U05,GMS,154,356.63,260.88
2024-07-27,P010,U08,GMS,238,731.8,485.56
2024-07-27,P006,U03,Export,265,1516.17,1097.12
2024-07-27,P007,U07,GMS,190,2352.29,1835.74
2024-07-27,P003,U01,Export,83,627.11,459.49
2024-07-27,P011,U06,GMS,284,647.42,481.43
2024-07-27,P005,U07,Export,209,1117.01,731.43
2024-07-27,P007,U02,Export,107,1287.76,996.63
2024-07-27,P011,U01,Export,211,521.18,367.35
2024-07-27,P010,U02,GMS,218,635.78,476.05
2024-07-27,P002,U02,GMS,117,475.64,354.63
2024-07-27,P002,U05,Export,208,871.69,664.03
2024-07-27,P008,U03,RHF,201,756.5,485.61
2024-07-27,P007,U02,GMS,166,1844.77,1501.15
2024-07-27,P005,U05,GMS,238,1195.7,866.18
2024-07-27,P003,U07,GMS,178,1291.78,971.92
2024-07-27,P002,U06,GMS,204,844.58,648.18
2024-07-27,P007,U08,RHF,358,4313.44,3444.57
2024-07-27,P012,U06,GMS,242,1099.69,835.86
2024-07-27,P002,U03,GMS,231,888.48,736.26
2024-07-27,P011,U03,GMS,127,289.66,216.91
2024-07-27,P006,U02,RHF,247,1423.99,1072.4
2024-07-27,P005,U03,Industrie,207,1106.11,787.57
2024-07-27,P002,U04,GMS,136,569.88,443.65
2024-07-27,P008,U02,GMS,273,1030.18,680.98
2024-07-27,P005,U03,GMS,90,453.98,334.54
2024-07-27,P004,U04,GMS,300,1731.17,1424.05
2024-07-27,P009,U08,GMS,168,701.84,503.36
2024-07-27,P006,U01,RHF,289,1680.33,1168.38
2024-07-27,P002,U04,Export,327,1358.62,1073.92
2024-07-27,P002,U05,Industrie,84,328.75,264.94
2024-07-28,P007,U02,GMS,210,2364.31,1893.13
2024-07-28,P011,U05,GMS,322,786.7,576.7
2024-07-28,P009,U04,GMS,279,1264.43,843.8
2024-07-28,P007,U07,GMS,170,2040.29,1651.95
2024-07-28,P010,U04,GMS,160,503.27,349.79
2024-07-28,P001,U07,RHF,261,1724.23,1354.48
2024-07-28,P012,U05,GMS,277,1253.29,936.61
2024-07-28,P003,U08,GMS,130,986.85,732.88
2024-07-28,P004,U03,Industrie,180,1093.73,857.0
2024-07-28,P008,U04,Export,218,827.71,525.27
2024-07-28,P002,U02,GMS,89,369.8,269.55
2024-07-28,P010,U08,Export,307,933.62,630.03
2024-07-28,P007,U02,GMS,205,2299.65,1860.71
2024-07-28,P009,U04,Export,198,877.05,604.6
2024-07-28,P007,U07,GMS,199,2360.71,1836.5
2024-07-28,P005,U07,GMS,216,1052.71,786.74
2024-07-28,P002,U03,RHF,297,1192.38,927.39
2024-07-28,P011,U03,GMS,203,481.68,349.77
2024-07-28,P008,U07,Export,162,591.55,410.17
2024-07-28,P001,U01,RHF,91,600.73,485.81
2024-07-28,P006,U02,GMS,98,543.07,417.94
2024-07-28,P004,U05,RHF,215,1379.16,1068.81
2024-07-28,P005,U02,GMS,69,353.14,243.33
2024-07-28,P011,U05,Industrie,225,558.93,396.55
2024-07-28,P003,U03,GMS,108,748.39,600.28
2024-07-28,P011,U02,GMS,162,397.72,281.53
2024-07-28,P004,U06,RHF,240,1537.38,1127.49
2024-07-28,P002,U05,RHF,200,814.24,620.91
2024-07-28,P012,U06,RHF,344,1680.87,1138.03
2024-07-28,P009,U04,GMS,279,1179.52,848.26
2024-07-28,P004,U07,GMS,232,1411.49,1115.26
2024-07-28,P009,U04,GMS,162,708.92,490.2
2024-07-28,P001,U02,RHF,200,1368.65,1053.82
2024-07-28,P004,U05,GMS,149,910.8,734.9
2024-07-28,P003,U04,RHF,129,959.19,736.56
2024-07-28,P011,U05,GMS,278,670.78,489.72
2024-07-28,P007,U01,RHF,335,4045.86,3018.16
2024-07-28,P010,U06,Export,103,315.29,227.04
2024-07-28,P010,U03,GMS,222,628.68,462.94
2024-07-28,P005,U08,GMS,85,410.2,305.19
2024-07-28,P008,U01,GMS,213,718.03,506.27
2024-07-28,P002,U02,Industrie,178,662.55,582.11
2024-07-28,P003,U04,RHF,162,1220.46,940.61
2024-07-28,P003,U07,Export,196,1478.6,1106.92
2024-07-28,P009,U04,RHF,244,1074.53,761.82
2024-07-28,P001,U01,Export,177,1211.73,964.03
2024-07-28,P008,U08,GMS,57,197.74,139.87
2024-07-28,P004,U08,GMS,285,1805.27,1319.44
2024-07-28,P012,U05,Industrie,240,1100.77,819.36
2024-07-28,P004,U06,GMS,211,1282.79,979.22
2024-07-28,P006,U03,GMS,261,1374.92,1042.16
2024-07-28,P004,U05,GMS,254,1469.23,1173.02
2024-07-28,P010,U04,GMS,138,433.22,285.17
2024-07-28,P009,U03,GMS,222,990.09,671.02
2024-07-29,P005,U03,GMS,256,1230.72,920.63
2024-07-29,P007,U07,RHF,193,2349.78,1845.06
2024-07-29,P008,U02,GMS,140,506.8,338.38
2024-07-29,P007,U07,RHF,172,2050.1,1574.18
2024-07-29,P001,U03,GMS,139,887.72,753.38
2024-07-29,P012,U05,RHF,221,1072.79,764.78
2024-07-29,P012,U01,GMS,343,1654.7,1158.79
2024-07-29,P009,U05,RHF,192,861.51,569.8
2024-07-29,P012,U08,RHF,196,946.49,697.57
2024-07-29,P009,U04,GMS,252,1105.02,795.33
2024-07-29,P005,U01,GMS,181,879.16,644.44
2024-07-29,P008,U03,GMS,264,884.73,653.82
2024-07-29,P003,U06,GMS,203,1448.13,1124.12
2024-07-29,P008,U03,Export,240,898.58,609.01
2024-07-29,P009,U02,Export,246,1078.35,773.05
2024-07-29,P011,U06,GMS,188,451.24,322.88
2024-07-29,P006,U02,RHF,206,1207.56,860.18
2024-07-29,P011,U06,GMS,326,757.06,537.88
2024-07-29,P005,U05,GMS,233,1134.53,825.23
2024-07-29,P004,U02,GMS,150,952.68,704.24
2024-07-29,P010,U07,RHF,240,734.98,512.11
2024-07-29,P007,U06,GMS,170,2101.59,1584.82
2024-07-29,P010,U03,GMS,358,1087.29,755.04
2024-07-29,P002,U06,RHF,71,283.38,215.82
2024-07-29,P009,U05,GMS,132,580.94,415.4
2024-07-29,P012,U03,GMS,263,1205.97,918.52
2024-07-29,P010,U08,GMS,244,717.25,519.1
2024-07-29,P004,U06,GMS,148,949.16,723.96
2024-07-29,P005,U03,GMS,343,1660.72,1251.27
2024-07-29,P006,U04,GMS,199,1121.82,842.7
2024-07-29,P005,U07,RHF,177,949.44,642.81
2024-07-29,P010,U01,RHF,165,521.2,336.33
2024-07-29,P006,U03,GMS,241,1409.06,1013.61
2024-07-29,P007,U04,GMS,238,2924.3,2152.86
2024-07-29,P006,U04,RHF,285,1638.61,1182.87
2024-07-29,P001,U04,GMS,222,1482.97,1237.46
2024-07-29,P004,U03,GMS,223,1320.32,1089.96
2024-07-29,P003,U06,GMS,251,1765.85,1474.06
2024-07-29,P008,U02,Export,357,1346.19,882.79
2024-07-30,P004,U05,RHF,125,805.65,589.89
2024-07-30,P003,U05,GMS,171,1220.59,947.57
2024-07-30,P010,U01,GMS,174,511.04,383.19
2024-07-30,P004,U08,RHF,177,1099.51,864.77
2024-07-30,P005,U01,GMS,246,1279.57,898.66
2024-07-30,P005,U08,GMS,189,938.44,660.62
2024-07-30,P008,U08,RHF,310,1159.26,759.78
2024-07-30,P011,U04,GMS,153,382.0,271.49
2024-07-30,P007,U02,GMS,225,2748.33,2185.4
2024-07-30,P002,U06,Export,116,467.43,367.96
2024-07-30,P007,U02,GMS,193,2310.65,1761.05
2024-07-30,P004,U05,RHF,258,1665.11,1251.55
2024-07-30,P012,U05,GMS,199,921.12,676.5
2024-07-30,P005,U04,GMS,210,1016.04,794.01
2024-07-30,P003,U07,GMS,225,1604.18,1321.89
2024-07-30,P003,U07,Export,101,763.82,552.76
2024-07-30,P006,U03,RHF,254,1440.25,1019.04
2024-07-30,P008,U01,RHF,320,1158.27,799.16
2024-07-30,P003,U03,GMS,188,1464.6,1055.73
2024-07-30,P012,U07,GMS,281,1286.28,1000.73
2024-07-30,P009,U06,Export,227,1035.53,677.07
2024-07-30,P008,U05,GMS,218,735.32,540.74
2024-07-30,P002,U07,RHF,259,1038.12,828.32
2024-07-30,P001,U04,Export,236,1591.26,1298.89
2024-07-30,P006,U04,Industrie,179,1027.53,740.98
2024-07-30,P007,U03,GMS,299,3507.9,2668.44
2024-07-30,P001,U03,GMS,147,971.22,761.13
2024-07-30,P006,U06,GMS,265,1554.69,1070.78
2024-07-30,P012,U02,GMS,157,764.99,560.78
2024-07-30,P011,U08,GMS,211,485.24,372.81
2024-07-30,P006,U05,RHF,144,842.37,603.12
2024-07-30,P007,U01,GMS,40,475.03,379.77
2024-07-30,P002,U07,GMS,146,593.73,451.83
2024-07-30,P006,U05,GMS,217,1211.8,897.6
2024-07-30,P004,U01,RHF,230,1479.5,1120.71
2024-07-30,P012,U07,GMS,207,1012.86,688.89
2024-07-30,P008,U04,RHF,106,386.5,254.93
2024-07-30,P005,U05,GMS,247,1222.34,879.05
2024-07-30,P003,U08,Industrie,208,1566.68,1209.65
2024-07-30,P005,U05,RHF,149,797.53,521.47
2024-07-30,P001,U01,GMS,65,410.42,338.31
2024-07-30,P004,U01,Export,143,891.02,657.69
2024-07-30,P006,U06,GMS,70,396.49,281.85
2024-07-30,P011,U08,RHF,6,14.85,10.56
2024-07-30,P004,U04,GMS,101,629.54,461.99
2024-07-30,P006,U08,GMS,315,1716.7,1361.36
2024-07-30,P012,U08,GMS,295,1428.1,1010.03
2024-07-30,P010,U04,RHF,221,696.93,483.58
2024-07-30,P009,U08,GMS,262,1169.65,765.98
2024-07-30,P003,U04,GMS,268,1875.81,1589.98
2024-07-30,P007,U07,GMS,283,3281.42,2580.83
2024-07-30,P006,U05,Industrie,295,1542.95,1184.57
2024-07-30,P007,U01,RHF,81,986.97,734.46
2024-07-30,P001,U04,RHF,161,1080.88,902.31
2024-07-30,P004,U06,Industrie,193,1180.11,943.91
2024-07-30,P005,U02,GMS,153,782.44,572.55
2024-07-30,P005,U07,GMS,127,672.48,470.12
2024-07-31,P005,U04,RHF,222,1190.33,794.04
2024-07-31,P004,U07,GMS,200,1153.06,956.98
2024-07-31,P012,U05,Export,281,1343.02,1012.23
2024-07-31,P001,U05,Industrie,114,742.98,627.9
2024-07-31,P009,U08,Export,280,1230.86,846.37
2024-07-31,P011,U05,Industrie,111,262.08,199.36
2024-07-31,P005,U03,RHF,101,522.64,371.84
2024-07-31,P003,U07,Industrie,229,1616.67,1337.5
2024-07-31,P004,U01,RHF,141,891.92,649.45
2024-07-31,P007,U01,GMS,95,1098.98,892.63
2024-07-31,P003,U02,GMS,124,864.69,725.22
2024-07-31,P001,U05,GMS,261,1614.78,1459.8
2024-07-31,P011,U01,GMS,241,578.83,410.35
2024-07-31,P006,U08,Industrie,129,724.17,543.47
2024-07-31,P001,U02,GMS,109,722.1,572.72
2024-07-31,P004,U03,GMS,167,1018.77,830.18
2024-07-31,P002,U02,GMS,196,752.78,617.92
2024-07-31,P010,U07,Export,266,815.63,555.05
2024-07-31,P008,U05,RHF,179,664.42,437.8
2024-07-31,P006,U01,GMS,317,1784.66,1305.37
2024-07-31,P004,U07,Export,206,1300.15,1023.87
2024-07-31,P004,U08,GMS,173,1027.79,816.26
2024-07-31,P002,U06,GMS,232,924.95,752.25
2024-07-31,P007,U05,GMS,132,1545.94,1272.08
2024-07-31,P009,U08,RHF,143,646.18,416.46
2024-07-31,P009,U02,Industrie,195,871.78,579.36
2024-07-31,P009,U04,Industrie,150,638.23,436.66
2024-07-31,P005,U02,Export,234,1216.96,868.84
2024-07-31,P008,U01,GMS,370,1362.06,905.92
2024-07-31,P010,U07,GMS,357,1082.88,740.5
2024-07-31,P011,U04,GMS,337,804.35,556.41
2024-07-31,P003,U07,RHF,210,1567.2,1194.02
2024-07-31,P006,U01,GMS,205,1166.67,827.21
2024-07-31,P010,U06,GMS,154,482.96,315.46
2024-07-31,P007,U07,GMS,276,3079.73,2619.3
2024-07-31,P004,U07,RHF,91,566.37,433.13
2024-07-31,P005,U04,GMS,144,745.98,516.71
2024-07-31,P001,U01,Export,148,980.31,818.17
2024-07-31,P007,U06,RHF,209,2583.61,2030.77
2024-07-31,P002,U01,GMS,58,219.53,185.61
2024-07-31,P007,U04,GMS,223,2555.37,2025.06
2024-07-31,P010,U02,RHF,151,475.77,319.56
2024-07-31,P008,U02,Industrie,344,1199.08,831.48
2024-07-31,P012,U06,GMS,264,1143.88,884.15
2024-07-31,P008,U06,RHF,113,425.62,277.67
2024-07-31,P004,U04,GMS,98,600.45,450.99
2024-07-31,P009,U04,GMS,218,886.98,680.0
2024-08-01,P006,U04,RHF,301,1696.65,1259.31
2024-08-01,P005,U06,GMS,150,752.82,551.14
2024-08-01,P007,U05,GMS,241,2974.98,2320.89
2024-08-01,P011,U03,RHF,190,460.43,327.58
2024-08-01,P006,U08,GMS,104,572.49,417.92
2024-08-01,P005,U07,GMS,230,1169.78,814.93
2024-08-01,P005,U03,GMS,277,1462.2,969.37
2024-08-01,P007,U04,Export,92,1110.47,896.42
2024-08-01,P008,U08,Industrie,221,821.98,535.69
2024-08-01,P001,U05,GMS,148,988.45,761.21
2024-08-01,P004,U04,GMS,193,1222.33,949.25
2024-08-01,P009,U01,GMS,92,393.86,269.22
2024-08-01,P008,U04,GMS,152,570.77,372.63
2024-08-01,P001,U01,Industrie,178,1212.57,921.62
2024-08-01,P009,U04,GMS,306,1298.62,968.31
2024-08-01,P011,U04,GMS,235,556.65,415.95
2024-08-01,P010,U08,Export,257,822.22,535.03
2024-08-01,P001,U06,GMS,252,1725.28,1408.93
2024-08-01,P007,U08,GMS,190,2333.17,1716.79
2024-08-01,P011,U02,GMS,101,251.76,175.01
2024-08-01,P003,U02,GMS,159,1183.65,880.99
2024-08-01,P011,U06,Export,236,588.65,403.93
2024-08-01,P001,U01,RHF,144,955.19,752.05
2024-08-01,P005,U08,GMS,130,655.86,482.25
2024-08-01,P010,U02,GMS,148,450.39,320.62
2024-08-01,P008,U07,GMS,140,487.5,351.83
2024-08-01,P005,U07,GMS,228,1139.19,799.4
2024-08-01,P009,U05,GMS,167,746.18,520.59
2024-08-01,P006,U06,GMS,99,569.44,398.02
2024-08-01,P006,U08,RHF,179,1047.97,712.35
2024-08-01,P002,U06,GMS,231,865.01,739.49
2024-08-01,P006,U03,RHF,234,1356.82,944.12
2024-08-01,P001,U04,Export,285,1962.02,1479.69
2024-08-01,P001,U05,GMS,170,1041.17,935.27
2024-08-01,P003,U03,RHF,177,1322.07,979.33
2024-08-01,P008,U03,RHF,297,1112.17,693.09
2024-08-01,P003,U03,GMS,204,1496.46,1142.03
2024-08-01,P012,U04,GMS,195,944.59,669.04
2024-08-01,P003,U06,Export,246,1886.31,1368.42
2024-08-01,P012,U02,GMS,221,1034.44,747.26
2024-08-01,P002,U08,RHF,254,1026.83,809.03
2024-08-01,P003,U01,GMS,134,957.14,795.27
2024-08-01,P004,U01,GMS,275,1689.09,1310.51
2024-08-01,P009,U07,Export,214,936.46,652.73
2024-08-01,P010,U03,GMS,189,536.62,419.87
2024-08-01,P001,U04,GMS,104,666.44,556.83
2024-08-01,P012,U04,GMS,155,710.46,512.92
2024-08-01,P004,U06,Export,211,1306.45,1031.22
2024-08-01,P010,U01,Export,317,973.18,654.42
2024-08-01,P003,U06,RHF,310,2380.96,1688.9
2024-08-01,P004,U01,GMS,111,696.17,550.39
2024-08-01,P007,U04,GMS,310,3602.94,3002.59
2024-08-01,P009,U01,RHF,172,759.77,536.39
2024-08-01,P010,U06,Export,47,145.85,97.26
2024-08-01,P002,U04,GMS,353,1464.25,1094.48
2024-08-02,P003,U02,RHF,220,1679.81,1216.22
2024-08-02,P006,U06,RHF,197,1124.05,816.63
2024-08-02,P010,U04,GMS,221,646.42,472.09
2024-08-02,P011,U08,GMS,177,397.17,303.29
2024-08-02,P003,U06,Industrie,110,840.94,604.54
2024-08-02,P001,U03,RHF,261,1796.0,1385.72
2024-08-02,P004,U04,GMS,216,1377.29,1070.17
2024-08-02,P010,U04,Export,214,666.04,470.05
2024-08-02,P006,U03,Export,123,699.56,491.33
2024-08-02,P012,U07,Export,235,1104.4,846.29
2024-08-02,P002,U08,RHF,220,922.67,672.2
2024-08-02,P007,U08,Export,145,1729.71,1350.89
2024-08-02,P002,U01,GMS,289,1076.29,917.1
2024-08-02,P001,U01,Industrie,214,1301.06,1152.01
2024-08-02,P002,U03,GMS,91,340.36,276.9
2024-08-02,P006,U03,Industrie,167,923.2,713.12
2024-08-02,P006,U02,GMS,184,1064.14,780.31
2024-08-02,P002,U03,GMS,165,685.72,530.01
2024-08-02,P004,U06,GMS,161,980.81,774.87
2024-08-02,P009,U08,Export,178,802.35,530.53
2024-08-02,P010,U03,RHF,161,501.12,354.33
2024-08-02,P006,U03,RHF,209,1226.08,871.94
2024-08-02,P006,U02,GMS,146,760.35,628.81
2024-08-02,P010,U02,GMS,170,528.65,369.96
2024-08-02,P010,U03,GMS,301,952.98,648.93
2024-08-02,P002,U07,RHF,216,885.09,676.63
2024-08-02,P001,U04,Export,190,1291.36,1023.73
2024-08-02,P005,U01,GMS,190,919.19,679.31
2024-08-02,P009,U04,GMS,164,680.89,487.16
2024-08-02,P007,U01,RHF,125,1487.76,1145.25
2024-08-02,P011,U07,Export,146,351.81,241.52
2024-08-02,P002,U04,GMS,171,633.63,549.59
2024-08-02,P004,U02,GMS,164,1028.79,783.62
2024-08-02,P001,U01,GMS,198,1233.27,1038.5
2024-08-02,P010,U05,RHF,172,540.98,358.94
2024-08-02,P002,U08,Export,221,907.02,672.72
2024-08-02,P010,U04,GMS,205,614.53,444.0
2024-08-02,P011,U06,GMS,355,865.48,593.74
2024-08-02,P009,U05,GMS,245,1016.78,734.7
2024-08-02,P002,U03,RHF,169,699.29,553.59
2024-08-02,P005,U08,Export,240,1254.16,873.64
2024-08-02,P006,U06,GMS,3,15.99,12.91
2024-08-02,P010,U07,GMS,166,517.69,365.32
2024-08-02,P005,U06,GMS,198,973.28,716.89
2024-08-02,P011,U08,GMS,229,525.57,389.0
2024-08-03,P004,U04,GMS,237,1466.89,1124.13
2024-08-03,P007,U08,GMS,215,2419.36,2075.35
2024-08-03,P009,U04,RHF,225,1007.17,710.39
2024-08-03,P007,U06,RHF,283,3534.13,2572.11
2024-08-03,P002,U04,RHF,217,867.32,708.7
2024-08-03,P011,U01,GMS,283,634.04,469.29
2024-08-03,P006,U05,RHF,208,1171.0,888.84
2024-08-03,P005,U08,GMS,161,800.56,613.06
2024-08-03,P004,U07,GMS,201,1202.2,932.42
2024-08-03,P001,U05,GMS,174,1180.36,948.33
2024-08-03,P004,U05,GMS,269,1740.4,1302.16
2024-08-03,P010,U04,RHF,122,387.98,263.86
2024-08-03,P006,U07,GMS,220,1271.99,915.18
2024-08-03,P010,U02,GMS,199,579.24,412.45
2024-08-03,P008,U04,GMS,195,689.22,465.95
2024-08-03,P007,U01,Export,213,2541.63,1952.67
2024-08-03,P003,U03,GMS,224,1717.86,1319.42
2024-08-03,P006,U08,GMS,238,1364.01,948.53
2024-08-03,P010,U01,RHF,244,757.21,539.7
2024-08-03,P009,U03,GMS,311,1269.84,943.19
2024-08-03,P006,U07,Industrie,237,1342.11,960.8
2024-08-03,P005,U08,RHF,185,989.45,687.52
2024-08-03,P007,U01,Export,138,1721.62,1276.56
2024-08-03,P009,U03,GMS,248,1117.83,787.41
2024-08-03,P002,U04,Industrie,119,472.89,373.58
2024-08-03,P002,U03,GMS,300,1222.72,932.68
2024-08-03,P002,U05,GMS,163,614.48,519.47
2024-08-03,P002,U08,GMS,202,844.64,619.45
2024-08-03,P002,U06,Export,261,1071.82,793.55
2024-08-03,P001,U08,GMS,320,1988.22,1657.78
2024-08-03,P010,U02,GMS,161,486.59,338.47
2024-08-03,P002,U03,GMS,250,951.36,811.13
2024-08-03,P011,U07,GMS,257,592.38,435.01
2024-08-03,P009,U03,RHF,145,650.74,448.12
2024-08-03,P004,U03,GMS,26,155.8,120.67
2024-08-03,P003,U02,GMS,192,1444.4,1128.29
2024-08-03,P012,U04,GMS,304,1475.9,1014.33
2024-08-03,P011,U01,RHF,56,136.73,92.41
2024-08-03,P004,U04,GMS,247,1492.5,1217.61
2024-08-03,P005,U07,GMS,214,1066.12,800.15
2024-08-03,P006,U01,GMS,132,722.15,564.67
2024-08-03,P004,U05,GMS,128,778.46,605.48
2024-08-03,P008,U03,GMS,324,1225.28,802.75
2024-08-03,P005,U05,GMS,148,704.55,544.08
2024-08-03,P002,U07,GMS,212,882.92,657.86
2024-08-03,P008,U04,Industrie,136,483.82,333.15
2024-08-03,P010,U06,RHF,171,521.15,366.79
2024-08-03,P001,U02,GMS,235,1596.64,1303.56
2024-08-03,P010,U05,GMS,260,781.39,533.36
2024-08-03,P005,U05,Industrie,372,1889.79,1403.5
2024-08-03,P009,U05,Industrie,157,713.57,482.96
2024-08-03,P005,U02,GMS,110,527.11,396.01
2024-08-03,P005,U08,GMS,236,1255.22,828.96
2024-08-03,P012,U08,RHF,220,1071.76,737.13
2024-08-03,P012,U05,RHF,296,1419.54,988.46
2024-08-03,P002,U07,GMS,200,744.37,610.9
2024-08-03,P009,U05,Export,287,1279.24,854.8
2024-08-03,P006,U01,GMS,261,1408.78,1117.88
2024-08-04,P009,U03,RHF,212,950.35,633.48
2024-08-04,P010,U01,GMS,269,849.44,581.46
2024-08-04,P010,U08,GMS,273,778.79,590.18
2024-08-04,P007,U08,RHF,237,2894.11,2161.75
2024-08-04,P012,U08,GMS,101,464.27,333.92
2024-08-04,P002,U01,GMS,146,609.06,461.68
2024-08-04,P007,U02,GMS,230,2733.8,2195.98
2024-08-04,P005,U04,GMS,216,1075.56,755.28
2024-08-04,P012,U04,GMS,208,976.82,747.81
2024-08-04,P012,U07,Export,281,1364.81,991.97
2024-08-04,P012,U04,GMS,200,890.76,704.57
2024-08-04,P010,U02,GMS,288,846.79,605.14
2024-08-04,P010,U05,GMS,162,463.56,349.6
2024-08-04,P003,U01,GMS,135,1008.08,774.07
2024-08-04,P003,U03,Industrie,215,1509.55,1204.19
2024-08-04,P004,U06,Export,240,1504.95,1179.2
2024-08-04,P004,U05,RHF,186,1176.0,924.69
2024-08-04,P002,U03,GMS,107,439.42,344.0
2024-08-04,P003,U03,Export,215,1599.59,1220.86
2024-08-04,P007,U04,RHF,148,1769.95,1370.52
2024-08-04,P010,U05,GMS,308,891.81,657.75
2024-08-04,P010,U02,GMS,356,1073.54,781.65
2024-08-04,P010,U02,GMS,168,504.63,361.68
2024-08-04,P011,U04,GMS,175,402.85,300.63
2024-08-04,P007,U04,GMS,105,1175.42,944.93
2024-08-04,P010,U05,RHF,246,763.77,543.86
2024-08-04,P002,U08,GMS,154,642.22,497.05
2024-08-04,P009,U04,GMS,257,1071.92,812.9
2024-08-04,P005,U08,GMS,75,360.84,277.22
2024-08-04,P011,U08,RHF,239,584.39,421.18
2024-08-04,P012,U04,RHF,292,1395.0,1016.36
2024-08-04,P006,U03,GMS,140,775.4,561.27
2024-08-04,P005,U07,Industrie,208,1086.23,751.39
2024-08-04,P011,U01,Industrie,199,444.14,333.1
2024-08-04,P007,U05,Export,209,2553.23,1943.49
2024-08-04,P008,U08,GMS,219,773.75,524.02
2024-08-04,P004,U01,GMS,194,1210.28,927.37
2024-08-04,P006,U08,GMS,249,1442.97,1081.92
2024-08-04,P002,U03,Export,215,893.3,691.53
2024-08-04,P002,U06,Export,143,571.71,467.47
2024-08-04,P011,U05,RHF,153,370.93,263.82
2024-08-04,P008,U01,GMS,298,1072.54,712.54
2024-08-04,P010,U07,RHF,259,797.67,546.9
2024-08-04,P009,U06,GMS,160,721.73,473.4
2024-08-04,P008,U03,GMS,218,754.15,519.05
2024-08-04,P008,U06,Export,136,502.01,328.73
2024-08-05,P002,U04,GMS,319,1265.39,1007.71
2024-08-05,P001,U06,GMS,193,1252.14,1035.94
2024-08-05,P009,U04,RHF,236,1050.44,718.34
